orthogroup.id,Estimate,SE,z.value,p.value
Xanthomonas_OG0000039,0.112036811,1.333435902,0.084021145,0.93303962
Xanthomonas_OG0000040,1.34815486,0.585388184,2.303010033,0.021278279
Xanthomonas_OG0000041,0.510315027,0.555721298,0.918293089,0.358465445
Xanthomonas_OG0000042,-0.023727341,2.344507458,-0.010120395,0.991925231
Xanthomonas_OG0000043,-0.680918659,1.029946558,-0.66112038,0.508535117
Xanthomonas_OG0000044,-0.382927081,0.193633646,-1.977585454,0.047975492
Xanthomonas_OG0000045,0.063307462,0.099192299,0.638229603,0.52332423
Xanthomonas_OG0000046,-0.111913826,0.08694698,-1.287150233,0.19804193
Xanthomonas_OG0000047,0.105136925,0.324303356,0.324193146,0.745791811
Xanthomonas_OG0000048,0.479106347,1.126429302,0.425331928,0.670594722
Xanthomonas_OG0000049,-0.747774368,0.252018786,-2.967137405,0.003005866
Xanthomonas_OG0000050,-0.640647335,0.505619423,-1.267054439,0.205135825
Xanthomonas_OG0000051,-0.727199609,0.218918077,-3.321788766,0.000894424
Xanthomonas_OG0000052,-0.649567813,0.488148668,-1.330676197,0.183295578
Xanthomonas_OG0000053,-0.842130397,0.511937342,-1.644987245,0.099972442
Xanthomonas_OG0000054,0.113631876,0.280411109,0.405233148,0.685306142
Xanthomonas_OG0000055,0.183152425,0.313435509,0.584338469,0.558992615
Xanthomonas_OG0000056,-0.116666793,0.082036459,-1.422133468,0.154987509
Xanthomonas_OG0000057,-0.319634377,0.495305062,-0.645328306,0.518714453
Xanthomonas_OG0000058,0.127910947,0.234283359,0.545966846,0.585088727
Xanthomonas_OG0000059,0.104668174,0.265207085,0.39466583,0.693089523
Xanthomonas_OG0000060,-0.688328035,0.286475656,-2.402745296,0.016272517
Xanthomonas_OG0000061,-0.23841796,0.408698512,-0.583359013,0.559651643
Xanthomonas_OG0000062,-0.415172224,0.323591714,-1.283012532,0.199487686
Xanthomonas_OG0000063,0.173760648,0.222778448,0.779970635,0.43540816
Xanthomonas_OG0000064,-0.183941611,0.180006297,-1.021862087,0.306846179
Xanthomonas_OG0000065,-0.436533228,0.276333634,-1.579732518,0.114168135
Xanthomonas_OG0000066,-0.336665557,0.302122184,-1.114335772,0.265135166
Xanthomonas_OG0000067,0.304724575,0.293968739,1.036588365,0.299927738
Xanthomonas_OG0000068,-0.620677088,0.279931803,-2.21724392,0.026606428
Xanthomonas_OG0000069,-0.44100833,0.541059492,-0.815082881,0.41502487
Xanthomonas_OG0000070,0.071469855,0.26763812,0.267039146,0.789439021
Xanthomonas_OG0000071,0.063627573,0.297942968,0.213556216,0.830893146
Xanthomonas_OG0000072,-0.17741465,0.225330659,-0.787352465,0.431075565
Xanthomonas_OG0000073,-0.121335624,0.247259546,-0.490721699,0.623623297
Xanthomonas_OG0000074,-0.008266975,0.44193103,-0.018706482,0.985075257
Xanthomonas_OG0000075,0.103881812,0.0773892,1.342329566,0.179489161
Xanthomonas_OG0000076,-0.657653664,0.424951842,-1.547595748,0.121719656
Xanthomonas_OG0000077,-0.147700903,0.262943228,-0.561721647,0.574305683
Xanthomonas_OG0000078,-0.576777936,0.381665145,-1.511214592,0.130733786
Xanthomonas_OG0000079,-0.492387074,0.374685234,-1.31413525,0.188800693
Xanthomonas_OG0000080,0.133295999,0.257884518,0.516882519,0.605238171
Xanthomonas_OG0000081,-0.228447392,0.40160239,-0.568839722,0.569464915
Xanthomonas_OG0000082,0.003497318,0.221846449,0.015764588,0.9874222
Xanthomonas_OG0000083,-0.276819334,0.27410978,-1.009884924,0.312550427
Xanthomonas_OG0000084,0.151937532,0.287358803,0.528738045,0.596987182
Xanthomonas_OG0000085,-0.53086598,0.209816462,-2.53014456,0.011401554
Xanthomonas_OG0000086,-0.61540975,0.301488329,-2.041239051,0.041227072
Xanthomonas_OG0000087,-0.156426964,0.365000707,-0.428566194,0.668238952
Xanthomonas_OG0000088,-0.266253175,0.333216675,-0.799039167,0.424267701
Xanthomonas_OG0000089,-0.522134378,0.270190505,-1.932467534,0.053301825
Xanthomonas_OG0000090,-0.164959463,0.217529301,-0.758332151,0.448252165
Xanthomonas_OG0000091,0.404561492,0.297442913,1.360131558,0.173788296
Xanthomonas_OG0000092,-0.41865333,0.26555854,-1.576501099,0.114910366
Xanthomonas_OG0000093,0.073164713,0.18504414,0.3953906,0.692554646
Xanthomonas_OG0000094,-0.261931938,0.340906478,-0.768339573,0.44228547
Xanthomonas_OG0000095,-0.130866248,0.479230793,-0.273075625,0.784795083
Xanthomonas_OG0000096,0.071246307,0.292315886,0.243730535,0.807439523
Xanthomonas_OG0000097,-0.374622629,0.274292594,-1.365777414,0.172008838
Xanthomonas_OG0000098,0.618311927,0.275390861,2.245215857,0.024754279
Xanthomonas_OG0000099,0.245964138,0.234477733,1.048987188,0.294184015
Xanthomonas_OG0000100,0.042005591,0.304973637,0.137735155,0.890449735
Xanthomonas_OG0000101,0.302866116,0.230110812,1.316175076,0.188115287
Xanthomonas_OG0000102,0.012887084,0.140718008,0.091580913,0.927031017
Xanthomonas_OG0000103,-0.060421232,0.107146029,-0.563914808,0.572812112
Xanthomonas_OG0000104,0.518411488,0.249930592,2.07422182,0.038058715
