"genes","255531","255527","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p","Empirical_p"
"Xanthomonas_OG0003661","1","1","84","45","68","1","55.26315789473685","2.1739130434782608","0.027450980392156862","3.8299235775619134e-09","7.262684080130657e-05","5.673971937602076e-07","3","1","3","0.25","1.0","0.006993006993006993"
"Xanthomonas_OG0003342","0","0","105","9","47","37","69.07894736842105","80.43478260869566","9.184397163120567","4.2732252837511696e-09","8.103317105577342e-05","6.281641167114218e-07","6","4","4","0.6875","0.6875","0.78125"
"Xanthomonas_OG0003518","0","0","49","37","103","9","32.23684210526316","19.565217391304348","0.1157176594069798","7.2546400890666796e-09","0.00013756974000897146","1.0582287692997804e-06","10","4","8","0.109375","0.75390625","0.04695304695304695"
"Xanthomonas_OG0003550","1","1","64","41","88","5","42.10526315789473","10.869565217391305","0.08869179600886919","7.508950118685569e-09","0.00014239222110063444","1.0787289477320792e-06","6","4","2","0.6875","0.6875","0.78125"
"Xanthomonas_OG0003863","1","1","64","41","88","5","42.10526315789473","10.869565217391305","0.08869179600886919","7.508950118685569e-09","0.00014239222110063444","1.0787289477320792e-06","8","5","4","0.7265625","1.0","0.59375"
"Xanthomonas_OG0003911","1","1","60","40","92","6","39.473684210526315","13.043478260869565","0.09782608695652174","8.144417068402193e-09","0.00015444258086811077","1.1612224125421862e-06","6","5","2","0.21875","0.6875","0.4375"
"Xanthomonas_OG0003665","1","1","47","36","105","10","30.92105263157895","21.73913043478261","0.12433862433862433","1.5426362807780148e-08","0.00029253011792393493","2.1830605815219027e-06","5","4","3","0.375","1.0","0.65625"
"Xanthomonas_OG0003473","0","0","81","4","71","42","53.289473684210535","91.30434782608695","11.97887323943662","1.8953022039990472e-08","0.0003594061569443393","2.642692330473083e-06","4","2","3","0.625","1.0","0.65625"
"Xanthomonas_OG0003732","0","0","81","4","71","42","53.289473684210535","91.30434782608695","11.97887323943662","1.8953022039990472e-08","0.0003594061569443393","2.642692330473083e-06","4","2","3","0.625","1.0","0.59375"
"Xanthomonas_OG0006201","1","0","3","15","149","31","1.9736842105263157","67.3913043478261","0.04161073825503356","1.9815694323475813e-08","0.00037576501145607184","2.7428103025990646e-06","3","1","3","0.25","1.0","0.000999000999000999"
"Xanthomonas_OG0004120","0","0","41","34","111","12","26.973684210526315","26.08695652173913","0.13036565977742448","2.0416641328966482e-08","0.0003871607695211914","2.8027218511187193e-06","7","5","4","0.453125","1.0","0.21875"
"Xanthomonas_OG0003816","1","1","66","41","86","5","43.42105263157895","10.869565217391305","0.09359047078842882","2.054413000609091e-08","0.00038957833730550196","2.8027218511187193e-06","4","4","1","0.125","0.625","0.18518518518518517"
"Xanthomonas_OG0003921","0","0","70","2","82","44","46.05263157894737","95.65217391304348","18.78048780487805","2.1555455823563722e-08","0.00040875610878223883","2.919686491301706e-06","8","7","2","0.0703125","0.2890625","0.01098901098901099"
"Xanthomonas_OG0003718","1","1","77","43","75","3","50.6578947368421","6.521739130434782","0.07162790697674419","3.133790439487893e-08","0.0005942606810400892","4.214614759149569e-06","6","3","4","0.6875","1.0","0.11799761620977355"
"Xanthomonas_OG0004123","0","0","55","0","97","46","36.18421052631579","100.0","inf","3.320258800539225e-08","0.0006296206763462532","4.433948424973614e-06","7","7","0","0.015625","0.015625","0.000999000999000999"
"Xanthomonas_OG0004286","0","0","24","27","128","19","15.789473684210526","41.30434782608695","0.13194444444444445","3.5142061799989407e-08","0.0006663989179131991","4.660132293099295e-06","8","8","3","0.0078125","0.7265625","0.000999000999000999"
"Xanthomonas_OG0004645","0","0","0","11","152","35","0.0","76.08695652173914","0.0","3.853435162811406e-08","0.0007307269099239269","5.07449243002727e-06","5","0","5","0.0625","0.0625","0.000999000999000999"
"Xanthomonas_OG0003996","0","0","69","2","83","44","45.39473684210527","95.65217391304348","18.289156626506024","4.220376714950175e-08","0.0008003100364560018","5.488093211660853e-06","4","3","2","0.625","1.0","0.53125"
"Xanthomonas_OG0005500","0","0","6","17","146","29","3.9473684210526314","63.04347826086957","0.07010475423045931","4.2537949245363674e-08","0.0008066471315398314","5.488093211660853e-06","4","2","2","1.0","1.0","0.9375"
"Xanthomonas_OG0003556","0","0","80","4","72","42","52.63157894736842","91.30434782608695","11.666666666666666","4.2832768830132684e-08","0.0008122377953258061","5.488093211660853e-06","4","2","3","0.625","1.0","0.84375"
"Xanthomonas_OG0003606","1","1","72","42","80","4","47.368421052631575","8.695652173913043","0.08571428571428572","4.2832768830132684e-08","0.0008122377953258061","5.488093211660853e-06","4","2","3","0.625","1.0","0.59375"
"Xanthomonas_OG0003615","0","0","68","2","84","44","44.73684210526316","95.65217391304348","17.80952380952381","4.94068061943031e-08","0.0009369012658625698","6.287927958809193e-06","4","3","2","0.625","1.0","0.1038961038961039"
"Xanthomonas_OG0003787","1","1","68","41","84","5","44.73684210526316","10.869565217391305","0.09872241579558652","5.521774960611032e-08","0.00104709418578067","6.9806279052044674e-06","4","3","2","0.625","1.0","0.6875"
"Xanthomonas_OG0003611","1","1","74","42","78","4","48.68421052631579","8.695652173913043","0.09035409035409035","5.8599886550921365e-08","0.0011112296486651219","7.359136746126635e-06","1","1","1","1.0","1.0","1.0"
"Xanthomonas_OG0003440","1","0","99","9","53","37","65.13157894736842","80.43478260869566","7.679245283018868","6.010883472116222e-08","0.001139843832817399","7.3861357261379974e-06","8","4","5","0.7265625","1.0","0.59375"
"Xanthomonas_OG0003692","0","1","83","5","69","41","54.60526315789473","89.13043478260869","9.86376811594203","6.037288601758106e-08","0.0011448510375513896","7.3861357261379974e-06","8","5","4","0.7265625","1.0","0.17543859649122806"
"Xanthomonas_OG0003891","1","1","69","41","83","5","45.39473684210527","10.869565217391305","0.10138113429327064","6.037288601758106e-08","0.0011448510375513896","7.3861357261379974e-06","4","4","1","0.125","0.625","0.46875"
"Xanthomonas_OG0003895","1","1","69","41","83","5","45.39473684210527","10.869565217391305","0.10138113429327064","6.037288601758106e-08","0.0011448510375513896","7.3861357261379974e-06","4","4","1","0.125","0.625","0.375"
"Xanthomonas_OG0004177","0","0","53","0","99","46","34.868421052631575","100.0","inf","7.265975990423083e-08","0.0013778470270639294","8.832352737589291e-06","7","7","0","0.015625","0.015625","0.001998001998001998"
"Xanthomonas_OG0003711","1","1","79","43","73","3","51.973684210526315","6.521739130434782","0.07550175215036636","7.495451916653341e-08","0.001421362546954973","9.053264630286452e-06","5","3","2","1.0","1.0","0.6875"
"Xanthomonas_OG0003308","1","1","85","44","67","2","55.92105263157895","4.3478260869565215","0.057666214382632294","9.868454911042617e-08","0.0018713551047810115","1.1769528960886865e-05","5","2","5","0.0625","1.0","0.5"
"Xanthomonas_OG0003330","1","1","85","44","67","2","55.92105263157895","4.3478260869565215","0.057666214382632294","9.868454911042617e-08","0.0018713551047810115","1.1769528960886865e-05","5","2","5","0.0625","1.0","0.28125"
"Xanthomonas_OG0003673","0","0","61","1","91","45","40.131578947368425","97.82608695652173","30.164835164835164","1.022691556396672e-07","0.0019393299983950093","1.1971172829598822e-05","5","4","1","0.375","0.375","0.07592407592407592"
"Xanthomonas_OG0004004","0","0","61","1","91","45","40.131578947368425","97.82608695652173","30.164835164835164","1.022691556396672e-07","0.0019393299983950093","1.1971172829598822e-05","4","3","1","0.625","0.625","0.5"
"Xanthomonas_OG0003660","0","0","61","1","91","45","40.131578947368425","97.82608695652173","30.164835164835164","1.022691556396672e-07","0.0019393299983950093","1.1971172829598822e-05","4","3","1","0.625","0.625","0.21875"
"Xanthomonas_OG0005353","0","0","7","17","145","29","4.605263157894736","63.04347826086957","0.08235294117647059","1.2315027942027138e-07","0.002335298748646606","1.4326986188015988e-05","6","5","3","0.21875","1.0","0.1574074074074074"
"Xanthomonas_OG0004186","0","0","52","0","100","46","34.21052631578947","100.0","inf","1.4741071262290126e-07","0.002795349343468077","1.6941511172533798e-05","7","7","0","0.015625","0.015625","0.002997002997002997"
"Xanthomonas_OG0004187","0","0","52","0","100","46","34.21052631578947","100.0","inf","1.4741071262290126e-07","0.002795349343468077","1.6941511172533798e-05","7","7","0","0.015625","0.015625","0.000999000999000999"
"Xanthomonas_OG0004282","0","0","51","0","101","46","33.55263157894737","100.0","inf","1.564076332754145e-07","0.002965957949801685","1.786721656507039e-05","4","4","0","0.125","0.125","0.03796203796203796"
"Xanthomonas_OG0003697","1","1","81","43","71","3","53.289473684210535","6.521739130434782","0.07959384212250245","1.756206859504734e-07","0.0033302950676788274","1.994188663280735e-05","4","3","3","0.625","0.625","0.6875"
"Xanthomonas_OG0003548","1","1","72","41","80","5","47.368421052631575","10.869565217391305","0.10975609756097561","1.772034421396868e-07","0.0033603088732948806","2.0001838531517148e-05","2","2","1","0.5","1.0","0.34375"
"Xanthomonas_OG0003929","0","0","59","38","93","8","38.81578947368421","17.391304347826086","0.13355970571590267","1.893695622864668e-07","0.0035910150096382697","2.1248609524486802e-05","10","6","6","0.75390625","0.75390625","0.8125"
"Xanthomonas_OG0003761","0","1","63","39","89","7","41.44736842105263","15.217391304347828","0.12705272255834055","1.905901333896553e-07","0.0036141606994680333","2.1259768820400197e-05","10","6","6","0.75390625","0.75390625","0.375"
"Xanthomonas_OG0003569","1","0","56","37","96","9","36.84210526315789","19.565217391304348","0.14189189189189189","1.9915216649064786e-07","0.0037765225331621555","2.208492709451553e-05","10","4","7","0.34375","0.75390625","0.06493506493506493"
"Xanthomonas_OG0003557","0","0","70","3","82","43","46.05263157894737","93.47826086956522","12.235772357723578","2.0132368254333362e-07","0.0038177009920692356","2.2195936000402534e-05","3","2","2","1.0","1.0","0.84375"
"Xanthomonas_OG0003819","1","1","68","40","84","6","44.73684210526316","13.043478260869565","0.12142857142857143","2.0852898980969575e-07","0.00395433523376126","2.2857429096885897e-05","5","5","1","0.0625","0.375","0.21052631578947367"
"Xanthomonas_OG0004033","1","0","43","33","109","13","28.289473684210524","28.26086956521739","0.15540728384765082","2.1870350906275836e-07","0.004147274642357087","2.3834911737684407e-05","6","5","2","0.21875","0.6875","0.04495504495504495"
"Xanthomonas_OG0003235","1","1","93","45","59","1","61.18421052631579","2.1739130434782608","0.03502824858757062","2.2950409714756454e-07","0.0043520861942092665","2.4727762467098104e-05","4","1","3","0.625","0.625","0.2"
"Xanthomonas_OG0003944","0","0","59","1","93","45","38.81578947368421","97.82608695652173","28.548387096774192","2.2950409714756454e-07","0.0043520861942092665","2.4727762467098104e-05","3","3","1","0.25","1.0","0.25"
"Xanthomonas_OG0003297","1","1","94","45","58","1","61.8421052631579","2.1739130434782608","0.03601532567049808","2.325214495196972e-07","0.004409304247242018","2.4911323430745862e-05","4","1","3","0.625","0.625","0.16279069767441862"
"Xanthomonas_OG0003450","1","1","88","44","64","2","57.89473684210527","4.3478260869565215","0.0625","2.462981947326707e-07","0.004670552666715634","2.6092472998411363e-05","4","2","2","1.0","1.0","1.0"
"Xanthomonas_OG0003498","1","1","88","44","64","2","57.89473684210527","4.3478260869565215","0.0625","2.462981947326707e-07","0.004670552666715634","2.6092472998411363e-05","3","2","3","0.25","1.0","0.71875"
"Xanthomonas_OG0003601","1","1","75","4","77","42","49.34210526315789","91.30434782608695","10.227272727272727","2.6635746400929113e-07","0.005050936590008188","2.8060758833378823e-05","7","6","3","0.125","1.0","0.04295704295704296"
"Xanthomonas_OG0004054","1","1","44","33","108","13","28.947368421052634","28.26086956521739","0.16049382716049382","2.98541822288713e-07","0.005661248576060865","3.1105761406927824e-05","7","5","3","0.453125","1.0","0.40625"
"Xanthomonas_OG0004103","1","1","44","33","108","13","28.947368421052634","28.26086956521739","0.16049382716049382","2.98541822288713e-07","0.005661248576060865","3.1105761406927824e-05","4","4","1","0.125","0.625","0.625"
"Xanthomonas_OG0003371","1","1","78","42","74","4","51.31578947368421","8.695652173913043","0.10038610038610038","3.0512413791766644e-07","0.005786069027332709","3.16178635373372e-05","3","3","1","0.25","1.0","0.59375"
"Xanthomonas_OG0003928","0","0","47","34","105","12","30.92105263157895","26.08695652173913","0.15798319327731092","3.244484066278445e-07","0.006152515134883815","3.3437582254803344e-05","8","6","4","0.2890625","1.0","0.3125"
"Xanthomonas_OG0003623","1","1","73","41","79","5","48.026315789473685","10.869565217391305","0.11268910157456005","3.5760612625455634e-07","0.006781284972165152","3.665559444413595e-05","5","4","1","0.375","0.375","0.40625"
"Xanthomonas_OG0004732","0","0","19","23","133","23","12.5","50.0","0.14285714285714285","3.646828827103243e-07","0.00691548150483588","3.718000809051548e-05","5","3","3","1.0","1.0","0.78125"
"Xanthomonas_OG0006413","0","0","1","11","151","35","0.6578947368421052","76.08695652173914","0.02107164358819988","3.830767897147809e-07","0.00726428516336139","3.88464447238577e-05","2","1","2","0.5","1.0","0.001998001998001998"
"Xanthomonas_OG0003558","0","0","69","3","83","43","45.39473684210527","93.47826086956522","11.91566265060241","4.023099890047761e-07","0.00762900432149757","4.0365102230145875e-05","3","2","2","1.0","1.0","0.28125"
"Xanthomonas_OG0004098","0","0","69","3","83","43","45.39473684210527","93.47826086956522","11.91566265060241","4.023099890047761e-07","0.00762900432149757","4.0365102230145875e-05","7","6","3","0.125","1.0","0.02197802197802198"
"Xanthomonas_OG0003675","1","1","74","41","78","5","48.68421052631579","10.869565217391305","0.11569731081926204","4.057671155805619e-07","0.0076945618127541955","4.049769375133787e-05","7","4","3","1.0","1.0","0.875"
"Xanthomonas_OG0003566","1","1","48","34","104","12","31.57894736842105","26.08695652173913","0.16289592760180996","4.343767841461682e-07","0.008237086957763788","4.3126109726511975e-05","5","5","2","0.0625","1.0","0.78125"
"Xanthomonas_OG0003774","0","0","68","3","84","43","44.73684210526316","93.47826086956522","11.603174603174603","4.447228061777131e-07","0.008433278573547974","4.3695743904393646e-05","5","4","3","0.375","1.0","0.20588235294117646"
"Xanthomonas_OG0003670","1","1","84","43","68","3","55.26315789473685","6.521739130434782","0.08618331053351573","4.447228061777131e-07","0.008433278573547974","4.3695743904393646e-05","5","3","3","1.0","1.0","0.90625"
"Xanthomonas_OG0005271","0","0","10","18","142","28","6.578947368421052","60.86956521739131","0.10954616588419405","4.694516770508026e-07","0.00890221215191437","4.588769150471325e-05","3","2","3","0.25","1.0","0.000999000999000999"
"Xanthomonas_OG0003232","1","1","70","40","82","6","46.05263157894737","13.043478260869565","0.12804878048780488","4.866381217752643e-07","0.009228118703224337","4.6888744443646724e-05","8","6","5","0.2890625","0.7265625","0.14285714285714285"
"Xanthomonas_OG0003422","1","1","70","40","82","6","46.05263157894737","13.043478260869565","0.12804878048780488","4.866381217752643e-07","0.009228118703224337","4.6888744443646724e-05","6","5","2","0.21875","0.6875","0.1476510067114094"
"Xanthomonas_OG0003486","1","1","87","7","65","39","57.23684210526315","84.78260869565217","7.457142857142857","4.871108292674369e-07","0.009237082655398405","4.6888744443646724e-05","8","5","3","0.7265625","0.7265625","0.5625"
