"","orthogroup.id","Estimate","SE","z.value","p.value","rep_seq_id"
"295","OG0012941",2.024835444,2.131587545,0.949918969,0.342153427,NA
"296","OG0012942",2.024835444,2.131587545,0.949918969,0.342153427,NA
"297","OG0013932",2.024835444,2.131587545,0.949918969,0.342153427,NA
"298","OG0013934",2.024835444,2.131587545,0.949918969,0.342153427,NA
"299","OG0018349",2.024835444,2.131587545,0.949918969,0.342153427,NA
"300","OG0018350",2.024835444,2.131587545,0.949918969,0.342153427,NA
"301","OG0018351",2.024835444,2.131587545,0.949918969,0.342153427,NA
"302","OG0018352",2.024835444,2.131587545,0.949918969,0.342153427,NA
"303","OG0018353",2.024835444,2.131587545,0.949918969,0.342153427,NA
"304","OG0018354",2.024835444,2.131587545,0.949918969,0.342153427,NA
"305","OG0018355",2.024835444,2.131587545,0.949918969,0.342153427,NA
"306","OG0018356",2.024835444,2.131587545,0.949918969,0.342153427,NA
"307","OG0018357",2.024835444,2.131587545,0.949918969,0.342153427,NA
"308","OG0018358",2.024835444,2.131587545,0.949918969,0.342153427,NA
"309","OG0018359",2.024835444,2.131587545,0.949918969,0.342153427,NA
"310","OG0018360",2.024835444,2.131587545,0.949918969,0.342153427,NA
"311","OG0018361",2.024835444,2.131587545,0.949918969,0.342153427,NA
"312","OG0018362",2.024835444,2.131587545,0.949918969,0.342153427,NA
"313","OG0018363",2.024835444,2.131587545,0.949918969,0.342153427,NA
"314","OG0018364",2.024835444,2.131587545,0.949918969,0.342153427,NA
"315","OG0018365",2.024835444,2.131587545,0.949918969,0.342153427,NA
"316","OG0018366",2.024835444,2.131587545,0.949918969,0.342153427,NA
"317","OG0018367",2.024835444,2.131587545,0.949918969,0.342153427,NA
"318","OG0018368",2.024835444,2.131587545,0.949918969,0.342153427,NA
"319","OG0018369",2.024835444,2.131587545,0.949918969,0.342153427,NA
"320","OG0018370",2.024835444,2.131587545,0.949918969,0.342153427,NA
"321","OG0018371",2.024835444,2.131587545,0.949918969,0.342153427,NA
"322","OG0018372",2.024835444,2.131587545,0.949918969,0.342153427,NA
"323","OG0018373",2.024835444,2.131587545,0.949918969,0.342153427,NA
"324","OG0018374",2.024835444,2.131587545,0.949918969,0.342153427,NA
"325","OG0018375",2.024835444,2.131587545,0.949918969,0.342153427,NA
"326","OG0018376",2.024835444,2.131587545,0.949918969,0.342153427,NA
"327","OG0018377",2.024835444,2.131587545,0.949918969,0.342153427,NA
"328","OG0018378",2.024835444,2.131587545,0.949918969,0.342153427,NA
"329","OG0018379",2.024835444,2.131587545,0.949918969,0.342153427,NA
"330","OG0018380",2.024835444,2.131587545,0.949918969,0.342153427,NA
"331","OG0018381",2.024835444,2.131587545,0.949918969,0.342153427,NA
"332","OG0018382",2.024835444,2.131587545,0.949918969,0.342153427,NA
"333","OG0018383",2.024835444,2.131587545,0.949918969,0.342153427,NA
"334","OG0018384",2.024835444,2.131587545,0.949918969,0.342153427,NA
"335","OG0018385",2.024835444,2.131587545,0.949918969,0.342153427,NA
"336","OG0018386",2.024835444,2.131587545,0.949918969,0.342153427,NA
"337","OG0018387",2.024835444,2.131587545,0.949918969,0.342153427,NA
