orthogroup.id,Estimate,SE,z.value,p.value
Xanthomonas_OG0000536,NA,NA,NA,NA
Xanthomonas_OG0000537,1.125182409,2.31375307,0.486301855,0.626753164
Xanthomonas_OG0000538,NA,NA,NA,NA
Xanthomonas_OG0000539,NA,NA,NA,NA
Xanthomonas_OG0000540,NA,NA,NA,NA
Xanthomonas_OG0000541,0.98275603,2.223912071,0.441904176,0.658558549
Xanthomonas_OG0000542,-1.337382568,2.45378124,-0.545029258,0.585733395
Xanthomonas_OG0000543,1.08172731,2.288887959,0.472599502,0.636498938
Xanthomonas_OG0000544,NA,NA,NA,NA
Xanthomonas_OG0000545,NA,NA,NA,NA
Xanthomonas_OG0000546,NA,NA,NA,NA
Xanthomonas_OG0000547,NA,NA,NA,NA
Xanthomonas_OG0000548,NA,NA,NA,NA
Xanthomonas_OG0000549,1.120845251,2.311274128,0.484946912,0.627714004
Xanthomonas_OG0000550,NA,NA,NA,NA
Xanthomonas_OG0000551,1.126642339,2.314590927,0.486756569,0.626430851
Xanthomonas_OG0000552,-1.061957248,2.296480388,-0.462428181,0.643774294
Xanthomonas_OG0000553,-0.038532842,1.419433386,-0.027146637,0.978342778
Xanthomonas_OG0000554,NA,NA,NA,NA
Xanthomonas_OG0000555,NA,NA,NA,NA
Xanthomonas_OG0000556,NA,NA,NA,NA
Xanthomonas_OG0000557,NA,NA,NA,NA
Xanthomonas_OG0000558,NA,NA,NA,NA
Xanthomonas_OG0000559,NA,NA,NA,NA
Xanthomonas_OG0000560,NA,NA,NA,NA
Xanthomonas_OG0000561,NA,NA,NA,NA
Xanthomonas_OG0000562,NA,NA,NA,NA
Xanthomonas_OG0000563,NA,NA,NA,NA
Xanthomonas_OG0000564,NA,NA,NA,NA
Xanthomonas_OG0000565,NA,NA,NA,NA
Xanthomonas_OG0000566,2.917076651,1.600230523,1.822910268,0.068316983
Xanthomonas_OG0000567,1.451199026,0.754831582,1.922546779,0.054536993
Xanthomonas_OG0000568,NA,NA,NA,NA
