orthogroup.id,Estimate,SE,z.value,p.value
Xanthomonas_OG0000228,0.187872261,0.678075083,0.277067047,0.781728624
Xanthomonas_OG0000229,NA,NA,NA,NA
Xanthomonas_OG0000230,-0.356200392,0.573808914,-0.620764828,0.534754368
Xanthomonas_OG0000231,NA,NA,NA,NA
Xanthomonas_OG0000232,-0.042728438,2.332928411,-0.018315366,0.985387269
Xanthomonas_OG0000233,0.801442107,1.758415389,0.455775189,0.648551647
Xanthomonas_OG0000234,-0.976375823,0.47724634,-2.045852931,0.040770842
Xanthomonas_OG0000235,NA,NA,NA,NA
Xanthomonas_OG0000236,0.145513701,0.550717035,0.264225894,0.791605859
Xanthomonas_OG0000237,0.768623552,0.439543314,1.748686708,0.080345189
Xanthomonas_OG0000238,-0.030652028,2.183883711,-0.014035559,0.988801612
Xanthomonas_OG0000239,-0.690506089,1.230805147,-0.561019826,0.574784022
Xanthomonas_OG0000240,0.427513127,1.889256,0.2262865,0.820978598
Xanthomonas_OG0000241,NA,NA,NA,NA
Xanthomonas_OG0000242,-0.684917202,0.415676413,-1.647717263,0.099410704
Xanthomonas_OG0000243,-0.690506089,1.230805147,-0.561019826,0.574784022
Xanthomonas_OG0000244,-0.399660108,0.853199458,-0.468425178,0.639480566
Xanthomonas_OG0000245,-0.642552221,0.593971868,-1.081788979,0.279346305
Xanthomonas_OG0000246,0.108779653,2.217462284,0.04905592,0.960874731
Xanthomonas_OG0000247,NA,NA,NA,NA
Xanthomonas_OG0000248,0.520426018,0.993608642,0.523773643,0.600435987
Xanthomonas_OG0000249,NA,NA,NA,NA
Xanthomonas_OG0000250,NA,NA,NA,NA
Xanthomonas_OG0000251,-0.218475942,0.829513292,-0.26337847,0.792258883
Xanthomonas_OG0000252,-0.877646837,0.616605629,-1.42335197,0.154634148
Xanthomonas_OG0000253,-0.455809413,1.251152808,-0.364311546,0.715625379
Xanthomonas_OG0000254,0.741099308,1.710547028,0.433252811,0.664831116
Xanthomonas_OG0000255,-0.674701213,1.211035103,-0.55712771,0.577440177
Xanthomonas_OG0000256,-0.030763218,1.084976838,-0.028353801,0.977379971
Xanthomonas_OG0000257,-0.561732801,0.428692637,-1.310339279,0.190081085
Xanthomonas_OG0000258,-0.718015393,0.561706692,-1.278274593,0.201152623
Xanthomonas_OG0000259,0.378443895,0.434992495,0.870000976,0.384299871
Xanthomonas_OG0000260,-1.207029384,1.431417309,-0.843240735,0.399093821
Xanthomonas_OG0000261,-0.690506089,1.230805147,-0.561019826,0.574784022
Xanthomonas_OG0000262,-0.993389827,0.7990035,-1.243285951,0.213762479
Xanthomonas_OG0000263,0.475196563,0.973596731,0.488083564,0.625490652
Xanthomonas_OG0000264,-1.198179668,0.845684442,-1.416816497,0.156536585
Xanthomonas_OG0000265,-1.235294438,1.031593721,-1.197462153,0.231126471
Xanthomonas_OG0000266,-0.357399002,0.379351233,-0.942132175,0.346124973
Xanthomonas_OG0000267,0.98681472,0.427552577,2.308054663,0.020996096
Xanthomonas_OG0000268,NA,NA,NA,NA
Xanthomonas_OG0000269,-0.060603947,2.322988191,-0.026088788,0.97918652
Xanthomonas_OG0000270,0.803277462,1.759594776,0.456512757,0.6480213
Xanthomonas_OG0000271,-0.215616785,0.829720808,-0.259866672,0.79496662
Xanthomonas_OG0000272,0.403715364,0.406498105,0.993154356,0.320634738
Xanthomonas_OG0000273,0.655498328,1.305101797,0.502258391,0.615485774
Xanthomonas_OG0000274,NA,NA,NA,NA
Xanthomonas_OG0000275,-0.330613929,1.112688538,-0.297130704,0.766366724
Xanthomonas_OG0000276,-0.606691653,0.364898742,-1.662630159,0.09638649
Xanthomonas_OG0000277,-0.956804161,0.579785002,-1.650274081,0.098886891
Xanthomonas_OG0000278,-0.633090105,0.581447695,-1.088816948,0.276234616
Xanthomonas_OG0000279,-0.690506089,1.230805147,-0.561019826,0.574784022
Xanthomonas_OG0000280,-0.688759545,0.600611244,-1.146764321,0.251479039
Xanthomonas_OG0000281,-0.679040338,1.212277265,-0.560136165,0.575386564
Xanthomonas_OG0000282,-0.864450348,0.505788049,-1.709115804,0.087429501
Xanthomonas_OG0000283,-0.06423109,1.056867399,-0.060774975,0.95153842
Xanthomonas_OG0000284,-0.571433348,0.741641241,-0.770498344,0.441004337
Xanthomonas_OG0000285,-0.00027354,1.672455968,-0.000163556,0.999869501
Xanthomonas_OG0000286,NA,NA,NA,NA
Xanthomonas_OG0000287,-0.88520255,0.579492073,-1.527549023,0.126624547
Xanthomonas_OG0000288,NA,NA,NA,NA
Xanthomonas_OG0000289,-0.613998767,0.491829773,-1.248396906,0.211885742
Xanthomonas_OG0000290,NA,NA,NA,NA
Xanthomonas_OG0000291,1.052027512,1.670714978,0.629687006,0.528899386
Xanthomonas_OG0000292,-2.241077816,2.24320792,-0.999050421,0.317770267
Xanthomonas_OG0000293,-0.080833839,1.0516282,-0.076865416,0.93873061
Xanthomonas_OG0000294,-0.070700269,0.852904142,-0.08289357,0.933936167
Xanthomonas_OG0000295,-1.613301743,0.548993821,-2.938651914,0.003296431
Xanthomonas_OG0000296,-0.740542637,0.560988694,-1.320066955,0.186812664
Xanthomonas_OG0000297,-0.12919637,0.816827894,-0.158168411,0.874324095
Xanthomonas_OG0000298,NA,NA,NA,NA
Xanthomonas_OG0000299,-0.620830416,0.879630968,-0.705785084,0.4803218
Xanthomonas_OG0000300,-0.690506089,1.230805147,-0.561019826,0.574784022
Xanthomonas_OG0000301,-0.690506089,1.230805147,-0.561019826,0.574784022
Xanthomonas_OG0000302,-0.560555915,0.43802639,-1.27973092,0.200639786
Xanthomonas_OG0000303,-0.690506089,1.230805147,-0.561019826,0.574784022
Xanthomonas_OG0000304,NA,NA,NA,NA
Xanthomonas_OG0000305,NA,NA,NA,NA
Xanthomonas_OG0000306,0.778052071,1.741766275,0.446702915,0.655089577
Xanthomonas_OG0000307,NA,NA,NA,NA
Xanthomonas_OG0000308,-0.07296432,0.98852203,-0.073811527,0.941160355
Xanthomonas_OG0000309,NA,NA,NA,NA
Xanthomonas_OG0000310,-0.071544562,1.054807152,-0.067827149,0.945923232
Xanthomonas_OG0000311,NA,NA,NA,NA
Xanthomonas_OG0000312,NA,NA,NA,NA
Xanthomonas_OG0000313,-1.18121019,0.508752123,-2.321779383,0.020244818
Xanthomonas_OG0000314,NA,NA,NA,NA
Xanthomonas_OG0000315,-1.264625727,0.576692132,-2.192895751,0.028314891
Xanthomonas_OG0000316,-0.030435749,1.5430849,-0.019723963,0.984263575
Xanthomonas_OG0000317,-0.060603947,2.322988191,-0.026088788,0.97918652
Xanthomonas_OG0000318,1.103676402,1.923302148,0.573844522,0.566073018
Xanthomonas_OG0000319,-0.053516607,1.213113145,-0.0441151,0.964812657
Xanthomonas_OG0000320,-0.871706079,0.616805468,-1.413259325,0.157579489
Xanthomonas_OG0000321,NA,NA,NA,NA
Xanthomonas_OG0000322,-0.060603948,2.32298819,-0.026088789,0.979186519
Xanthomonas_OG0000323,NA,NA,NA,NA
Xanthomonas_OG0000324,-2.406167319,1.058961058,-2.272196225,0.023074661
Xanthomonas_OG0000325,NA,NA,NA,NA
Xanthomonas_OG0000326,-0.056449156,2.277555016,-0.02478498,0.980226471
Xanthomonas_OG0000327,0.19550111,1.044337997,0.187200993,0.851503046
Xanthomonas_OG0000328,-2.312292829,2.320699167,-0.99637767,0.319066678
Xanthomonas_OG0000329,NA,NA,NA,NA
Xanthomonas_OG0000330,-0.184541822,0.396250542,-0.46572005,0.641415899
Xanthomonas_OG0000331,NA,NA,NA,NA
Xanthomonas_OG0000332,0.630608317,2.001941812,0.314998325,0.752762926
Xanthomonas_OG0000333,-0.042728438,2.332928411,-0.018315366,0.985387269
Xanthomonas_OG0000334,0.801170177,1.758240321,0.455665911,0.648630239
Xanthomonas_OG0000335,NA,NA,NA,NA
Xanthomonas_OG0000336,-0.873130652,0.617979042,-1.412880684,0.157690809
Xanthomonas_OG0000337,NA,NA,NA,NA
Xanthomonas_OG0000338,NA,NA,NA,NA
Xanthomonas_OG0000339,NA,NA,NA,NA
Xanthomonas_OG0000340,0.789687961,1.749156729,0.451467812,0.651652419
Xanthomonas_OG0000341,-0.060603947,2.322988191,-0.026088788,0.97918652
Xanthomonas_OG0000342,0.519937209,1.949128056,0.266753745,0.78965877
Xanthomonas_OG0000343,NA,NA,NA,NA
Xanthomonas_OG0000344,NA,NA,NA,NA
